"AnnaBGI" "H09" "H10" "H11" "H12" "H13" "H14" "H15" "H16" "H17" "H18" "H19" "H1" "H20" "H21" "H22" "H23" "H24" "H25" "H26" "H27" "H28" "H29" "H2" "H30" "H31" "H33" "H34" "H35" "H36" "H38" "H39" "H3" "H40" "H41" "H42" "H43" "H44" "H45" "H46" "H47" "H48" "H4" "H5" "H6" "H7" "H8" "SwiftBGI"
"R009891" 0.115129603501096 0.110367662745468 0.108135505059392 0.115058457199365 0.112742964124767 0.122189600336408 0.117450806261033 0.119854657045084 0.103484928348224 0.122189600336408 0.108135505059392 0.122270120679917 0.105843423287293 0.110510806438691 0.124610912574302 0.112742964124767 0.110510806438691 0.105707165202535 0.115058457199365 0.122189600336408 0.124791739914297 0.115058457199365 0.199734942147186 0.136788095067071 0.110307827637294 0.112742964124767 0.187588718382012 0.103418488942713 0.10113750619612 0.112742964124767 0.112742964124767 0.117381870986687 0.134525636187092 0.108003592147495 0.112742964124767 0.112742964124767 0.117527689632842 0.115208638765343 0.115058457199365 0.186365161626236 0.217750046071426 0.115129603501096 0.173481873916217 0.163251337980547 0.138827175795721 0.11289744581502 0.194133325292997 0
"R009951" 0.0648777988712712 0.209069730871101 0.223081449610912 0.195638819609701 0.0648777988712712 0.202090522027655 0.0810082299803818 0.208626562811331 0.240972781977 0.0810082299803818 0.216278623583023 0.189269306720986 0.223081449610912 0.070622737037885 0.0650427422728257 0.189269306720986 0.222493355889195 0.0757958448833075 0.0810082299803818 0.0701969979737991 0.189269306720986 0.18958674660441 0.0648777988712712 0.070622737037885 0.0648777988712712 0.0596145923777774 0.220393440525828 0.0867852982426952 0.0927257832901328 0.0648777988712712 0.0648777988712712 0.234123359797919 0.215249176186341 0.0812603801494027 0.215249176186341 0.0812603801494027 0.215249176186341 0.0648777988712712 0.0648777988712712 0.201216750513133 0.0648777988712712 0.0648777988712712 0.0648777988712712 0.189269306720986 0.0867852982426952 0.0980217261687244 0.076057573156337 0
"R009963" 0.109848255517959 0.0911733763460338 0.0913627647338717 0.106074652700267 0.102329316835688 0.113332632478904 0.117481991583353 0.113650555210568 0.0987429725254321 0.117134932171514 0.106233749333241 0.105934595979195 0.102474333126227 0.0913627647338717 0.106074652700267 0.106074652700267 0.0951753473657707 0.0988928366095297 0.109848255517959 0.117134932171514 0.102329316835688 0.102329316835688 0.121144894329551 0.102474333126227 0.106074652700267 0.109694012186208 0.109694012186208 0.102474333126227 0.113481909090437 0.109559029661213 0.113332632478904 0.0987429725254321 0.110021646237469 0.1022032353784 0.102329316835688 0.0912587538970816 0.0986118275919294 0.098499514739469 0.109694012186208 0.106074652700267 0.109559029661213 0.113332632478904 0.102329316835688 0.113481909090437 0.0950392518865012 0.0951753473657707 0.0987429725254321 0
"R009973" 0.0651536468890708 0.0740869595895085 0.0566939015468007 0.0783123010477574 0.0783123010477574 0.0695015003728476 0.0783123010477574 0.0738874934092662 0.0566939015468007 0.0695015003728476 0.0609857733924965 0.0651536468890708 0.0609857733924965 0.0524385567128465 0.0696816447484311 0.0651536468890708 0.0609857733924965 0.0651536468890708 0.0738874934092662 0.0695015003728476 0.0738874934092662 0.0781193050719794 0.0653148047640538 0.0566939015468007 0.0651536468890708 0.0611535615524605 0.0653148047640538 0.0650181188749674 0.0650181188749674 0.0653148047640538 0.0653148047640538 0.0785314332981315 0.0738874934092662 0.0653148047640538 0.0740869595895085 0.0653148047640538 0.0696816447484311 0.0696816447484311 0.0653148047640538 0.0738874934092662 0.0609857733924965 0.0611535615524605 0.0651536468890708 0.0651536468890708 0.0566939015468007 0.0609857733924965 0.0696816447484311 0
"R010001" 0.0439465071350544 0.048332500171473 0.0461346944349539 0.0439465071350544 0.0439465071350544 0.0568033848874189 0.0417678544505766 0.0417678544505766 0.0439465071350544 0.0482050996428844 0.048332500171473 0.0461346944349539 0.0505400092760313 0.0482654490378994 0.048332500171473 0.0439465071350544 0.0504029053794035 0.0461346944349539 0.0439465071350544 0.0417678544505766 0.0461346944349539 0.0460724630662722 0.0461346944349539 0.0505400092760313 0.0439465071350544 0.0417678544505766 0.0505400092760313 0.0461346944349539 0.0504680957718576 0.0439465071350544 0.043889053483102 0.0482654490378994 0.0504680957718576 0.043889053483102 0.0504680957718576 0.0439465071350544 0.0527573078099642 0.0417678544505766 0.0417678544505766 0.0395986536512775 0.0461346944349539 0.0417678544505766 0.0482654490378994 0.0439465071350544 0.0526104144839619 0.043889053483102 0.0482654490378994 0
"R010004" 0.0543507074290985 0.0518924080251129 0.0544369427788485 0.0543507074290985 0.0518924080251129 0.0568587034871194 0.0530800587147623 0.0581374765626779 0.0544369427788485 0.0518514126195229 0.0569469981226171 0.0569469981226171 0.0544369427788485 0.0532078778102816 0.0519356124927843 0.0581821438018832 0.0607528435520925 0.0506665762785488 0.0607528435520925 0.0568179131566624 0.0544369427788485 0.0518924080251129 0.0582290501070859 0.0544369427788485 0.0581821438018832 0.0544369427788485 0.0519356124927843 0.0569469981226171 0.0782919990441921 0.0569469981226171 0.0848884007864738 0.0545320473824105 0.0860059565962934 0.0506665762785488 0.0519356124927843 0.0544369427788485 0.0531630567394492 0.0506249802235189 0.055714082681397 0.0518924080251129 0.0543109272738193 0.0569469981226171 0.0580548780179535 0.0580950530592108 0.0657291913853515 0.0569017333710463 0.055714082681397 0
"R010031" 0.0580169562225356 0.0614299387577356 0.0579268843045391 0.0718109344819501 0.0614299387577356 0.0546271127298462 0.0615477567814374 0.0615477567814374 0.0613282579659154 0.0580169562225356 0.0546271127298462 0.0614299387577356 0.0645750568476182 0.0546271127298462 0.0546271127298462 0.0546271127298462 0.0513433209658338 0.0547217121972738 0.0648663784016165 0.0578529639388233 0.0614299387577356 0.0579268843045391 0.0645750568476182 0.0645108278233509 0.0546271127298462 0.0680922296105936 0.0513433209658338 0.0887735478336568 0.0512600966391742 0.0545484930730993 0.0679997277704056 0.127725179308799 0.0750367856909271 0.0546271127298462 0.0512600966391742 0.0512600966391742 0.0512600966391742 0.0545484930730993 0.0613282579659154 0.0580169562225356 0.0578529639388233 0.0682012184182329 0.0612428074315126 0.0579268843045391 0.0545484930730993 0.0580169562225356 0.0512600966391742 0
"R010071" 0.0969774591855218 0.087013802636871 0.0952882683897083 0.102079544272643 0.0887709849508926 0.0953892078492788 0.0920221917586067 0.100373057974523 0.0919269111922699 0.0953892078492788 0.0967808101363342 0.0937028656099591 0.0937028656099591 0.0935102913904305 0.0852712388731502 0.103680133508992 0.0984700009321478 0.0871043167410135 0.0937028656099591 0.097081256841399 0.100373057974523 0.0971886921828239 0.0919269111922699 0.0903471483159657 0.103680133508992 0.087013802636871 0.0953892078492788 0.0936047651157561 0.0903471483159657 0.0869268695249783 0.0902546688308463 0.0936047651157561 0.112883785756044 0.0886776976832084 0.0904432273123163 0.0885019022686949 0.0904432273123163 0.0853554263238742 0.0869268695249783 0.0871043167410135 0.0887709849508926 0.0918352479477895 0.107234229102073 0.0952882683897083 0.0902546688308463 0.101970730134599 0.0936047651157561 0
"R010086" 0.0583439581090269 0.0527573078099642 0.0583439581090269 0.069433443052199 0.069433443052199 0.0583439581090269 0.0583439581090269 0.0639937357359935 0.0529787052928946 0.0639937357359935 0.0529787052928946 0.0639937357359935 0.0474230925803592 0.0529787052928946 0.0472323897166717 0.0583439581090269 0.0474230925803592 0.0700258109643826 0.0583439581090269 0.0697080836478049 0.0583439581090269 0.0583439581090269 0.0527573078099642 0.0474230925803592 0.0583439581090269 0.0583439581090269 0.0642786212515151 0.0311172997859788 0.0525779143810431 0.0527573078099642 0.0583439581090269 0.0527573078099642 0.0527573078099642 0.0527573078099642 0.0527573078099642 0.0581335270935785 0.0527573078099642 0.0527573078099642 0.0581335270935785 0.0639937357359935 0.0581335270935785 0.0527573078099642 0.0806970165740534 0.0583439581090269 0.0585967419263575 0.0585967419263575 0.0472323897166717 0
"R010132" 0.069538131184393 0.0741676465416921 0.0742790898547781 0.069538131184393 0.0694506172040882 0.0763409572122823 0.0672909363904734 0.0650537961930128 0.0720011815868477 0.0717954713616564 0.0720011815868477 0.0741676465416921 0.0630846561381462 0.076567423368484 0.0717028732646404 0.0738744854220707 0.0697336040041521 0.0763409572122823 0.0672909363904734 0.0717954713616564 0.0672084609804239 0.0718949153558548 0.0741676465416921 0.0764507555314827 0.0717028732646404 0.0673802119961576 0.0629919288355086 0.0697336040041521 0.0741676465416921 0.0718949153558548 0.0764507555314827 0.0696324680567099 0.0763409572122823 0.069538131184393 0.0764507555314827 0.0741676465416921 0.0696324680567099 0.0717028732646404 0.0673802119961576 0.0673802119961576 0.0672909363904734 0.0764507555314827 0.069538131184393 0.069538131184393 0.0806088555437682 0.0739653205637853 0.0653268123618105 0
"R010137" 0.0708951647883396 0.0607938111295799 0.0689142567965459 0.0812048083897075 0.0708951647883396 0.0749935483904289 0.0668301017467145 0.0688085254836956 0.0648574394094611 0.0812048083897075 0.0668301017467145 0.0748744030396403 0.0648574394094611 0.0709550759563702 0.0648098969782121 0.0729401574141022 0.0707927477200599 0.0688085254836956 0.0708951647883396 0.0812048083897075 0.0749935483904289 0.0688585020945217 0.0688585020945217 0.0688085254836956 0.0708951647883396 0.0688585020945217 0.0607938111295799 0.0749935483904289 0.0667842312206955 0.0668301017467145 0.0668301017467145 0.0628905017534535 0.0971882921773048 0.0608784266035908 0.0608332728180469 0.0608332728180469 0.0648574394094611 0.0648098969782121 0.0688585020945217 0.131373343854369 0.0668301017467145 0.0667842312206955 0.0729401574141022 0.103757677026483 0.0648098969782121 0.0668301017467145 0.0607320461203493 0
"R010151" 0.0819224518154036 0.077179871743583 0.0869000886366252 0.081986044168494 0.0795470149417775 0.0869000886366252 0.086824451863714 0.086824451863714 0.0919592728643552 0.0893753412165533 0.0892935926840052 0.0869000886366252 0.0918629085366102 0.0869000886366252 0.081986044168494 0.0843674444624994 0.0892935926840052 0.086824451863714 0.0916955434851715 0.0892935926840052 0.0819224518154036 0.0844370294685973 0.0748209589361033 0.0820579592162654 0.0819224518154036 0.0796871773952189 0.086824451863714 0.0796129665691695 0.0794400279779966 0.0772481481685024 0.0772481481685024 0.0795470149417775 0.0965997773293701 0.0771198257093784 0.0845149666174799 0.0795470149417775 0.074758559505689 0.0795470149417775 0.0771198257093784 0.0795470149417775 0.0892935926840052 0.077179871743583 0.0991060482411423 0.0819224518154036 0.077179871743583 0.086824451863714 0.0772481481685024 0
"R010164" 0.113238042876847 0.125433769438927 0.0900087973915143 0.118863390319393 0.118863390319393 0.131133944777452 0.10724994735349 0.118863390319393 0.0958228163890739 0.124534516604331 0.1124857408148 0.118863390319393 0.0951903300207936 0.0900087973915143 0.118130423859316 0.118863390319393 0.0897042874478546 0.106886769808146 0.101332718529988 0.125433769438927 0.124534516604331 0.10724994735349 0.101004349018353 0.089443140307926 0.118863390319393 0.101004349018353 0.0954846986483926 0.0897042874478546 0.101004349018353 0.106568511991299 0.0951903300207936 0.10724994735349 0.106568511991299 0.112839221061306 0.101332718529988 0.118473836338158 0.118863390319393 0.101004349018353 0.0951903300207936 0.10724994735349 0.101705237178867 0.101004349018353 0.118863390319393 0.118863390319393 0.10724994735349 0.0954846986483926 0.106886769808146 0
"R010178" 0.0757323334635655 0.0699851437506978 0.081761494128098 0.0757323334635655 0.0699851437506978 0.0759134742465024 0.0815463524611249 0.0757323334635655 0.081761494128098 0.0701330630459644 0.0815463524611249 0.0757323334635655 0.0936668184749573 0.081761494128098 0.0699851437506978 0.0757323334635655 0.0759134742465024 0.0759134742465024 0.0815463524611249 0.0759134742465024 0.0931434214047242 0.0870714392112914 0.0757323334635655 0.081761494128098 0.0757323334635655 0.0757323334635655 0.0701330630459644 0.0701330630459644 0.0701330630459644 0.0757323334635655 0.0757323334635655 0.0757323334635655 0.081761494128098 0.0757323334635655 0.0757323334635655 0.0757323334635655 0.0813781726996271 0.0757323334635655 0.0757323334635655 0.0699851437506978 0.0757323334635655 0.0815463524611249 0.0757323334635655 0.0757323334635655 0.081761494128098 0.0759134742465024 0.0759134742465024 0
"R010184" 0.0792272818628942 0.0792272818628942 0.0646557899667125 0.0928322582422784 0.0646557899667125 0.0792272818628942 0.0792272818628942 0.0792272818628942 0.0646557899667125 0.0792272818628942 0.0514423562854888 0.0792272818628942 0.0646557899667125 0.0646557899667125 0.0792272818628942 0.0792272818628942 0.0792272818628942 0.065141843379546 0.0937210502995204 0.0792272818628942 0.0792272818628942 0.0928322582422784 0.0792272818628942 0.0646557899667125 0.0792272818628942 0.0937210502995204 0.0937210502995204 0.0792272818628942 0.0514423562854888 0.0792272818628942 0.0792272818628942 0.0792272818628942 0.065141843379546 0.0792272818628942 0.0937210502995204 0.0792272818628942 0.065141843379546 0.0792272818628942 0.0792272818628942 0.0785455720202504 0.0792272818628942 0.0792272818628942 0.0792272818628942 0.0792272818628942 0.0514423562854888 0.0792272818628942 0.0514423562854888 0
"R010216" 0.10882372189744 0.119484600773309 0.123319572056241 0.12286747952747 0.123021775449713 0.127818015018826 0.147242896537788 0.130397219711814 0.12867323353256 0.151699068644671 0.124024748302996 0.128981418387321 0.200586105672843 0.130385920498281 0.153495921338458 0.119407208046717 0.142230765513106 0.115887409737709 0.12773763665142 0.150195543373824 0.122943665537245 0.121867237609442 0.131157710694154 0.167347200455618 0.118181717237147 0.138518748854002 0.110891187099501 0.139044651152 0.156706052025306 0.122943665537245 0.123101806137903 0.121637466607039 0.202424490915748 0.132253002698045 0.150572579497858 0.115668701754866 0.122943665537245 0.118107730981582 0.124024748302996 0.276003051236685 0.176862140695147 0.120410472126255 0.157725417410761 0.193917123615462 0.134024651274697 0.167009956094244 0.198114689177885 0
"R010224" 0.0412536038404556 0.0203065309208758 0.00671151016607033 0.0414364355658172 0.0341612863444774 0.0703485815673148 0.10047232169057 0.108408996268715 0.00671151016607033 0.0703485815673148 0.0204109972601276 0.0486829392171006 0.00671151016607033 0.00671151016607033 0.0272510870012094 0.0342934569420789 0.0342934569420789 0.0203065309208758 0.093004574212068 0.0779244840776159 0.0341612863444774 0.0272510870012094 0.0203065309208758 0.00671151016607033 0.0486829392171006 0.0342934569420789 0.0202715042909394 0.0634988380202862 0.0342934569420789 0.0272510870012094 0.0272510870012094 0.0203065309208758 0.0203065309208758 0.0203065309208758 0.0203065309208758 0.0342934569420789 0.0203065309208758 0.0203065309208758 0.0272510870012094 0.0203065309208758 0.0342934569420789 0.0272510870012094 0.0342934569420789 0.0486829392171006 0.00671151016607033 0.0342934569420789 0.00671151016607033 0
"R010235" 0.0753864075616856 0.0680444177910837 0.0604979737473065 0.0779244840776159 0.0753864075616856 0.0830396182030234 0.0882076228683544 0.0932790805980844 0.058118533514718 0.0854867150897353 0.0655444125827309 0.082916015339526 0.058118533514718 0.0605815926827459 0.0730822437854546 0.0779244840776159 0.063056845262674 0.0605815926827459 0.0856169434973556 0.0830396182030234 0.0779244840776159 0.0728611496686513 0.0605815926827459 0.058118533514718 0.0779244840776159 0.0605815926827459 0.063056845262674 0.070448550905954 0.070448550905954 0.063056845262674 0.0605815926827459 0.0705569858924203 0.0655444125827309 0.0680444177910837 0.0655444125827309 0.0655444125827309 0.0680444177910837 0.0705569858924203 0.0629671145675978 0.0679422799941819 0.0655444125827309 0.0605815926827459 0.0804755100195637 0.0753864075616856 0.065361009038905 0.063056845262674 0.0582043796782962 0
"R010237" 0.0758229921169741 0.0726890972698978 0.0726890972698978 0.0698169138929723 0.0756921093000037 0.0668407146293247 0.0638821261152804 0.0668407146293247 0.0726890972698978 0.0698169138929723 0.0698169138929723 0.0726890972698978 0.069603173675971 0.0726890972698978 0.0755733938619299 0.0758229921169741 0.0728109348152836 0.0638821261152804 0.0638821261152804 0.0698169138929723 0.0728109348152836 0.0698169138929723 0.0667366460167386 0.0698169138929723 0.0758229921169741 0.0697040137766459 0.0637867849531444 0.0667366460167386 0.0817527895661762 0.0697040137766459 0.0667366460167386 0.0728109348152836 0.0755733938619299 0.0697040137766459 0.0726890972698978 0.0697040137766459 0.0697040137766459 0.228526216835746 0.0667366460167386 0.0726890972698978 0.0756921093000037 0.0697040137766459 0.0788533044228196 0.0758229921169741 0.0638821261152804 0.0728109348152836 0.0667366460167386 0
"R010249" 0.0564709021953173 0.0650181188749674 0.0648246994731907 0.056349920316304 0.0480673430371267 0.0650181188749674 0.0650181188749674 0.0480673430371267 0.0648246994731907 0.0564709021953173 0.0398026920615215 0.073713990230902 0.0648246994731907 0.563464643150303 0.0564709021953173 0.0480673430371267 0.0480673430371267 0.0480673430371267 0.0564709021953173 0.0734456026904438 0.0648246994731907 0.0564709021953173 0.0564709021953173 0.530118955900967 0.0480673430371267 0.0650181188749674 0.0564709021953173 0.0650181188749674 0.0480673430371267 0.0564709021953173 0.0564709021953173 0.0564709021953173 0.0734456026904438 0.0650181188749674 0.0650181188749674 0.0480673430371267 0.0564709021953173 0.0564709021953173 0.0564709021953173 0.0650181188749674 0.0480673430371267 0.0650181188749674 0.0398026920615215 0.0480673430371267 0.546513867312462 0.515622141488379 0.532017052899875 0
"R010254" 0.121855034740761 0.121855034740761 0.153518407317708 0.131775851347839 0.154475295674961 0.154475295674961 0.176249594356087 0.176249594356087 0.143363727282606 0.143363727282606 0.121855034740761 0.154475295674961 0.14252895395832 0.14252895395832 0.121855034740761 0.121855034740761 0.121249146748922 0.132493733964403 0.164754835243737 0.143363727282606 0.132493733964403 0.132493733964403 0.132493733964403 0.121855034740761 0.121855034740761 0.143363727282606 0.132493733964403 0.121855034740761 0.131775851347839 0.132493733964403 0.132493733964403 0.121855034740761 0.14252895395832 0.132493733964403 0.121855034740761 0.121249146748922 0.121855034740761 0.132493733964403 0.132493733964403 0.121855034740761 0.132493733964403 0.132493733964403 0.14252895395832 0.121855034740761 0.121855034740761 0.121249146748922 0.121855034740761 0
"R010274" 0.0912705461546593 0.0818363040024679 0.0906806470296469 0.0771851076713111 0.0818363040024679 0.0818363040024679 0.0818363040024679 0.0909613722378337 0.0862443561211544 0.0818363040024679 0.072576780118849 0.0865311741773874 0.0815714249120355 0.0906806470296469 0.0771851076713111 0.0912705461546593 0.0769417622056372 0.072576780118849 0.0865311741773874 0.0818363040024679 0.0723545740676165 0.0774561056485176 0.0774561056485176 0.1092552094177 0.0865311741773874 0.0774561056485176 0.0634856205772539 0.0634856205772539 0.0723545740676165 0.0774561056485176 0.0774561056485176 0.0680105383372128 0.0862443561211544 0.0774561056485176 0.0818363040024679 0.0682392548040985 0.0682392548040985 0.0682392548040985 0.0818363040024679 0.0774561056485176 0.0865311741773874 0.0774561056485176 0.0865311741773874 0.0960552716627346 0.0682392548040985 0.0769417622056372 0.0951455703267147 0
"R010278" 0.0622394994271523 0.060592051478726 0.0557289747344613 0.0622394994271523 0.0688191100384369 0.0688841154864937 0.0705591589291347 0.0738527095972989 0.0590023088476185 0.065550769807399 0.0653355142270828 0.0688841154864937 0.0654913107325689 0.0590023088476185 0.063892393494402 0.0622394994271523 0.0686467846073295 0.0670393032945491 0.0672146648537363 0.0672146648537363 0.0589500138781311 0.0589500138781311 0.0622394994271523 0.0688841154864937 0.0622394994271523 0.0622394994271523 0.0621352662554964 0.063892393494402 0.0620460286780615 0.063892393494402 0.063892393494402 0.063892393494402 0.0833795328641315 0.0589500138781311 0.0622394994271523 0.063892393494402 0.0688841154864937 0.065550769807399 0.060592051478726 0.0672146648537363 0.0688191100384369 0.063892393494402 0.063892393494402 0.0622394994271523 0.0588565659824168 0.0637335061283928 0.0621855135664125 0
"R010279" 0.101549533227015 0.0958343421108744 0.0904140755955434 0.0988097797795851 0.0902359483685815 0.101549533227015 0.101549533227015 0.107310342254948 0.0904140755955434 0.104555493442546 0.107607660724775 0.0958343421108744 0.0875405044677594 0.0904140755955434 0.0987245235686241 0.0901640312245547 0.110575028484682 0.0901640312245547 0.176764809535943 0.180294449588131 0.0930293685790472 0.0959112209374222 0.0958343421108744 0.0875405044677594 0.0901640312245547 0.0958343421108744 0.0902359483685815 0.116299865425364 0.110575028484682 0.0958343421108744 0.0958343421108744 0.0988097797795851 0.161214131746231 0.0930293685790472 0.0930293685790472 0.0959112209374222 0.0958343421108744 0.0929607709830904 0.0987245235686241 0.0901640312245547 0.203349143476282 0.0958343421108744 0.0988097797795851 0.0959112209374222 0.136825823930107 0.107607660724775 0.0873150206672358 0
"R010280" 0.229356326019433 0.229356326019433 0.208519977819149 0.229356326019433 0.249914606918235 0.272140488203652 0.251098881989302 0.251098881989302 0.188517310512299 0.295400496021098 0.209394539424805 0.251098881989302 0.20822380244871 0.20822380244871 0.229356326019433 0.229356326019433 0.230674346634203 0.188517310512299 0.251098881989302 0.272140488203652 0.251098881989302 0.208519977819149 0.229356326019433 0.20822380244871 0.229356326019433 0.229356326019433 0.208519977819149 0.229356326019433 0.188983542164678 0.229356326019433 0.229356326019433 0.229356326019433 0.169373185588037 0.229356326019433 0.251098881989302 0.229356326019433 0.229356326019433 0.229356326019433 0.229356326019433 0.229356326019433 0.229356326019433 0.229356326019433 0.229356326019433 0.229356326019433 0.208519977819149 0.230674346634203 0.169373185588037 0
"R010281" 0.116760831673407 0.116760685867443 0.149204642776345 0.122024038166901 0.132698031119309 0.11155245124428 0.11155245124428 0.106397766414849 0.143568024437512 0.106397766414849 0.111504332350197 0.11155245124428 0.143649030063809 0.143568024437512 0.143773592918983 0.116760831673407 0.116760685867443 0.101114417106713 0.106397766414849 0.106397766414849 0.127343237269429 0.111497479373949 0.127378681507487 0.149204642776345 0.11155245124428 0.13824867482569 0.095986167023119 0.116925063169287 0.095986167023119 0.127456280858102 0.132784139559595 0.106322938832424 0.111531460558134 0.116760685867443 0.095986167023119 0.106289098944821 0.101134414115391 0.111504332350197 0.132784139559595 0.116739982283845 0.127378681507487 0.122031036949113 0.11155245124428 0.11155245124428 0.132784139559595 0.111531460558134 0.13304015309998 0
"R010310" 0.0395945874874319 0.0368623402513925 0.0354268319684006 0.0658313642675795 0.0395945874874319 0.0601930192497003 0.0395406610502012 0.0409086509596386 0.036780012767272 0.0601930192497003 0.0616477150943253 0.0382001719710173 0.036780012767272 0.0381211093351227 0.0355271543167122 0.0368623402513925 0.0659212453835545 0.0531317451952742 0.0382001719710173 0.0382001719710173 0.0395662930394538 0.0368623402513925 0.0382265975779945 0.0381368657030702 0.0368623402513925 0.0382265975779945 0.0368623402513925 0.0587825810788796 0.0601930192497003 0.0368623402513925 0.0355017951942122 0.0395406610502012 0.0518159376399363 0.0601930192497003 0.0382265975779945 0.0382265975779945 0.0601930192497003 0.0409361569100139 0.0368623402513925 0.0355017951942122 0.0368623402513925 0.0382265975779945 0.0382265975779945 0.0409663304603073 0.0531116374132683 0.038287394966732 0.0327727102662995 0
"R010331" 0.0789070838738691 0.0944122022451492 0.0788361967354283 0.0942220260688052 0.0789070838738691 0.0942220260688052 0.0864699328008225 0.0942220260688052 0.0864699328008225 0.0864699328008225 0.101856207033826 0.0942220260688052 0.0788361967354283 0.0788361967354283 0.0864699328008225 0.0789070838738691 0.117620799818254 0.0788361967354283 0.0789070838738691 0.0864699328008225 0.0789070838738691 0.0865995432936088 0.0789070838738691 0.0864699328008225 0.0789070838738691 0.0789070838738691 0.071331181363568 0.0942220260688052 0.0941189071029282 0.0789070838738691 0.0865995432936088 0.0789070838738691 0.109868240632614 0.0944122022451492 0.0865995432936088 0.0864699328008225 0.0790619833992298 0.0941189071029282 0.0865995432936088 0.102348876823294 0.0941189071029282 0.0789070838738691 0.0789070838738691 0.0789070838738691 0.0864699328008225 0.109730385517895 0.0789070838738691 0
"R010356" 0.049411073477112 0.049411073477112 0.0607165714278166 0.0551914846776501 0.049411073477112 0.0610395045592456 0.0608542252269454 0.0551914846776501 0.0608542252269454 0.049411073477112 0.0672243988167731 0.049411073477112 0.0608542252269454 0.0608542252269454 0.0495755077762611 0.0550402062293859 0.0669567333827471 0.0551914846776501 0.049411073477112 0.0551914846776501 0.049411073477112 0.049411073477112 0.0551914846776501 0.0667366460167386 0.049411073477112 0.0551914846776501 0.0551914846776501 0.0608542252269454 0.0551914846776501 0.0551914846776501 0.0551914846776501 0.049411073477112 0.0610395045592456 0.049411073477112 0.049411073477112 0.049411073477112 0.049411073477112 0.0610395045592456 0.0551914846776501 0.049411073477112 0.0669567333827471 0.0495755077762611 0.049411073477112 0.049411073477112 0.0959611582569676 0.078713266527985 0.0551914846776501 0
"R010367" 0.066153425969782 0.066153425969782 0.0617020097567299 0.0684261571556193 0.0776218186413311 0.0776218186413311 0.0751396132934775 0.0775291692677642 0.0617020097567299 0.0776218186413311 0.0797585837859456 0.0797585837859456 0.121531768439074 0.0594548149628102 0.0662269275166888 0.138861427324559 0.075219696339617 0.0684261571556193 0.146244123851447 0.0822838570788927 0.0684261571556193 0.131433082087163 0.0638909786706372 0.0572176747653496 0.0638909786706372 0.066153425969782 0.0730028481488629 0.146121720412972 0.068354599933666 0.141399503840489 0.066153425969782 0.0660870223509704 0.165971184647719 0.068354599933666 0.0706325082015963 0.0775291692677642 0.0728460312900245 0.0728460312900245 0.149091963260229 0.12636077622185 0.119007702527002 0.0638909786706372 0.0772947990544544 0.148808232034907 0.131323596121835 0.075219696339617 0.063829682173707 0
"R010396" 0.0560128627425744 0.0645237065272897 0.0645237065272897 0.0560128627425744 0.0645237065272897 0.0602501762380606 0.0775679245694387 0.0688340780492433 0.0731819315330202 0.0645237065272897 0.0643665130302235 0.0688340780492433 0.0602501762380606 0.0645237065272897 0.0729874162474764 0.0688340780492433 0.0771660795987233 0.0560128627425744 0.0731819315330202 0.0645237065272897 0.0602501762380606 0.0560128627425744 0.0518111573443847 0.148600407970776 0.0602501762380606 0.0602501762380606 0.0518111573443847 0.0728182261149464 0.0645237065272897 0.0518111573443847 0.0602501762380606 0.0602501762380606 0.0601111681962691 0.0643665130302235 0.0602501762380606 0.0688340780492433 0.0643665130302235 0.0645237065272897 0.0560128627425744 0.148600407970776 0.0729874162474764 0.0686583848759191 0.0560128627425744 0.0602501762380606 0.153214716726879 0.173357940234466 0.0685078545929929 0
"R010411" 0.0928137938246064 0.0828466863741978 0.0928137938246064 0.0928137938246064 0.0928137938246064 0.0992414457371318 0.0960667999028499 0.0959684098144093 0.0961808099152784 0.0959684098144093 0.0926239157390109 0.0959684098144093 0.0928137938246064 0.0961808099152784 0.0862428996165781 0.0960667999028499 0.0893016443796767 0.0894692997492082 0.0927110826088565 0.0927110826088565 0.0894692997492082 0.0960667999028499 0.0828466863741978 0.0928137938246064 0.0961808099152784 0.0861470283898738 0.0861470283898738 0.0995706534079679 0.0929319625896661 0.0928137938246064 0.0894692997492082 0.0929319625896661 0.144194819788381 0.0928137938246064 0.0961808099152784 0.0862428996165781 0.0863539946397551 0.0862428996165781 0.0861470283898738 0.0993354259050813 0.0895762452956726 0.0928137938246064 0.0894692997492082 0.0894692997492082 0.0894692997492082 0.0958857284431383 0.0894692997492082 0
"R010416" 0.16289288296219 0.160987722381067 0.142056534761906 0.16289288296219 0.207366625970438 0.160987722381067 0.160987722381067 0.160987722381067 0.142056534761906 0.160987722381067 0.16289288296219 0.160987722381067 0.142056534761906 0.142056534761906 0.224917690638751 0.182267529590464 0.16289288296219 0.16289288296219 0.182267529590464 0.160987722381067 0.16289288296219 0.142056534761906 0.16289288296219 0.142056534761906 0.200457368161072 0.16289288296219 0.142056534761906 0.18463543893206 0.182267529590464 0.16289288296219 0.16289288296219 0.202186503600372 0.204493410875881 0.204493410875881 0.182267529590464 0.16289288296219 0.204493410875881 0.182267529590464 0.16289288296219 0.16289288296219 0.16289288296219 0.16289288296219 0.16289288296219 0.16289288296219 0.142056534761906 0.16289288296219 0.16289288296219 0
