"AnnaBGI" "H09" "H10" "H11" "H12" "H13" "H14" "H15" "H16" "H17" "H18" "H19" "H1" "H20" "H21" "H22" "H23" "H24" "H25" "H26" "H27" "H28" "H29" "H2" "H30" "H31" "H33" "H34" "H35" "H36" "H38" "H39" "H3" "H40" "H41" "H42" "H43" "H44" "H45" "H46" "H47" "H48" "H4" "H5" "H6" "H7" "H8" "SwiftBGI"
"R007330" 0 0.014825986777945 0.0319462090274513 0.059312429444073 0.00921845136787497 0.0129498119686698 0.0129498119686698 0.0573509652617876 0.0715829839021319 0.059312429444073 0.0261657978269132 0.0166909362981294 0.0338472412091102 0.0357927689555935 0.0148112348361765 0.0572962976801038 0.0223728156232869 0.0185777309899491 0.0110728996646664 0.0110728996646664 0.00367226012772542 0.0223728156232869 0.063307976591865 0.0377029595488762 0 0.0148016722881352 0.063307976591865 0.0299283385965842 0.0693127183172344 0.0166778470974104 0.0129325112328316 0.014825986777945 0.0185777309899491 0.05937117003029 0.0243139375074478 0.0185995895956365 0.0167092281756834 0.0592593714755553 0.0166778470974104 0.0185777309899491 0.0611083769325611 0.0612795762440578 0.00736316166960714 0.0242004253511675 0.0280314781273107 0.0242812148866373 0.0242315602451664 0.0574772215781757
"R007341" 0 0.0110711139458211 0.0139091027382653 0.00413225492494671 0.00137315552477078 0.00274867221071573 0.00275103857699171 0.00274867221071573 0.0110961557971811 0.00274867221071573 0.0110629099864796 0.00275103857699171 0.0138911946054332 0.0125006511027086 0.0110821984533215 0 0.00828170643230163 0.0139091027382653 0.00412798343025561 0.0013736272375694 0.00413225492494671 0.00690618714380574 0.00551111017670063 0.0166677514191926 0.0013736272375694 0.00968359614279097 0.00967446499301476 0.0195339393874925 0.0110961557971811 0.00968359614279097 0.00551111017670063 0.00551111017670063 0.0365852127965972 0.00689807361806326 0.00551729736185453 0.0013736272375694 0.00413225492494671 0.00551111017670063 0.00968359614279097 0.00689807361806326 0.00689807361806326 0.00551111017670063 0 0.0180521783153112 0.0237701435683513 0.00966820894269029 0.00969559465732522 0.0309748791784271
"R007418" 0 0.0177790944679549 0.021755321427871 0.00982635229146679 0.00784615168341823 0.00784615168341823 0.0117997946905769 0.0137790731344167 0.0237643643056056 0.00982635229146679 0.0177998666921321 0.0137918291980141 0.0197593028408158 0.0217603455585466 0.0117997946905769 0.00588242078979319 0.0177790944679549 0.0157642260168048 0.0118144264812864 0.0118144264812864 0.0117909989445971 0.00784615168341823 0.021788395274892 0.0237764773225158 0.00984283753551516 0.0258199831069883 0.0137918291980141 0.0177552921420465 0.080214496319405 0.0237915827591811 0.0845759704401788 0.0157918318646871 0.0567132276721563 0.0177998666921321 0.0157918318646871 0.0758791156324024 0.0157918318646871 0.0157750837691855 0.0258199831069883 0.0177998666921321 0.0737099148331033 0.0258199831069883 0.0039139143101234 0.0039139143101234 0.0504114156995357 0.0218113743863201 0.0137721915093676 0.0653061341005893
"R007425" 0 0.0197891271884461 0.0439760247260192 0.0125478215736642 0.0533427425681071 0.0234656143410755 0.0179970048187929 0.0216734919714224 0.0421578348937493 0.0216462880612487 0.0383169031377653 0.0161688492172377 0.0402530706854154 0.0421578348937493 0.0234656143410755 0.0125219472670491 0.0421578348937493 0.0253140452817386 0.0179970048187929 0.0197891271884461 0.00893116927690414 0.0125478215736642 0.0216462880612487 0.0478591774839707 0.0107241493176036 0.0216462880612487 0.0253140452817386 0.0345819323834482 0.0346601117878149 0.0216239916329273 0.0197891271884461 0.0161688492172377 0.0707922223493224 0.0198080506965944 0.0271693349800064 0.0198080506965944 0.0234913086049757 0.0216462880612487 0.0179765468172258 0.0216734919714224 0.0216239916329273 0.0234913086049757 0.00355477338877319 0.0197685401108606 0.0440203870344536 0.0553907379317646 0.0552695272261021 0.112627027084774
"R007432" 0 0.0261270034838593 0.036794602170001 0.0103630652585585 0.00515468482943061 0.0103630652585585 0.0103630652585585 0.00515468482943061 0.0314395783012989 0.0156262717520522 0.0155445978878376 0.0103630652585585 0.0314182062818701 0.0368450363534067 0.0155650856163456 0.0103630652585585 0.0208561402816141 0.0155445978878376 0.0103630652585585 0.0156262717520522 0 0.0103630652585585 0.0260919337429249 0.0208008790776563 0.00515468482943061 0.0208078043813314 0.0261270034838593 0.0260919337429249 0.0208078043813314 0.0208078043813314 0.0208078043813314 0.0155445978878376 0.0421928338487361 0.0103294356826979 0.0103294356826979 0.0103294356826979 0.0208078043813314 0.0155445978878376 0.0155445978878376 0.0155445978878376 0.0208078043813314 0.0155445978878376 0.0103630652585585 0.0103630652585585 0.0260919337429249 0.0208561402816141 0.0260919337429249 0.124255228038301
"R007458" 0 0.00602416925808724 0.0100636936296149 0.00601508851330518 0.00602416925808724 0.00804846352108733 0.0100809866451721 0.0121218058049964 0.0121003563234328 0.0100809866451721 0.0121003563234328 0.0100809866451721 0.0100636936296149 0.0100636936296149 0.00804846352108733 0.0100636936296149 0.0100636936296149 0.012075776925322 0.0100809866451721 0.00804846352108733 0.00602416925808724 0.00804846352108733 0.0121218058049964 0.0121003563234328 0.00602416925808724 0.0100809866451721 0.0100524822681464 0.0100636936296149 0.0121003563234328 0.00804846352108733 0.00804846352108733 0.00804846352108733 0.0202528368342344 0.0100809866451721 0.0100636936296149 0.0100809866451721 0.0100809866451721 0.00602416925808724 0.0121218058049964 0.0889928576197576 0.303809329263828 0.00804846352108733 0.00400301336344248 0.00200000266667306 0.0141124396191399 0.0690311714803087 0.00601508851330518 0.0520222579978282
"R007470" 0 0.0160653862277758 0 0 0 0.0160653862277758 0.0160653862277758 0.0160653862277758 0 0.0160653862277758 0.0491979618643599 0.0324602976392713 0.0160653862277758 0 0.0491979618643599 0 0.0324602976392713 0.0160653862277758 0.0160653862277758 0.0160653862277758 0 0.0161304311091107 0.032529751730564 0 0 0.032529751730564 0.0324602976392713 0.0324602976392713 0.0324602976392713 0.032529751730564 0.032529751730564 0.0160653862277758 0 0.0324602976392713 0.0324602976392713 0.0160653862277758 0.0160653862277758 0.0160653862277758 0.032529751730564 0.0160653862277758 0.0160653862277758 0.032529751730564 0 0 0.0160653862277758 0.0324602976392713 0.0161304311091107 0.0491979618643599
"R007507" 0 0.0120486022933781 0.0232842847375569 0.00499303556015774 0.011040243406426 0.00800409085683622 0.0090121557144285 0.0100222570680665 0.0191824082655864 0.00900987743779748 0.0110475999550325 0.0090121557144285 0.0161371275011975 0.0222895139739749 0.0140757769030009 0.00499303556015774 0.0120638604674936 0.0100334008243362 0.0120394296418481 0.0090121557144285 0.0100334008243362 0.0110344031626817 0.00700308851849064 0.0161165960628252 0.00499303556015774 0.00700308851849064 0.0130727665305108 0.011040243406426 0.0120432537789162 0.00800686706530734 0.0100334008243362 0.0130648628058392 0.0150882195759074 0.00901594914342593 0.0100334008243362 0.012055472181617 0.012055472181617 0.0100334008243362 0.00801115337608292 0.00700308851849064 0.00901594914342593 0.00699981737945671 0.00299103088346664 0.000995768253560954 0.0140698892850057 0.0130821907583954 0.0120486022933781 0.045452488188422
"R007515" 0 0.0522737098555465 0.0613944569158883 0.0255245121879099 0.0197441009873719 0.0226259533457469 0.0255245121879099 0.0197441009873719 0.0707991228946364 0.0255245121879099 0.0370946812765268 0.0197178342029596 0.0584276336928449 0.064374173401744 0.0461027452298482 0.00840355915819064 0.0430294690542187 0.037289760893007 0.0283885717212032 0.0284399723433065 0.0226259533457469 0.0255795534044717 0.037289760893007 0.0738084155539354 0.0112107485207933 0.0343223931330997 0.04018852939164 0.04602348997653 0.048959919185754 0.0314447232972166 0.0314447232972166 0.0401146497064903 0.0491239024578295 0.045956907155648 0.0432778564163648 0.0432778564163648 0.04018852939164 0.0284399723433065 0.0373795110749084 0.0403735319972197 0.0314447232972166 0.0343223931330997 0.0168787636328794 0.0112364279260293 0.0431825503139512 0.0429718236623962 0.0431825503139512 0.142081411150866
"R007537" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R007549" 0 0.0052701319418099 0.0132401261451571 0.00792090837947189 0.00792090837947189 0.00262985371420337 0.00792090837947189 0.00526838226462525 0.0105734531574757 0.00526838226462525 0.0159157166121641 0.00792090837947189 0.0105752214978177 0.0132419134488664 0.00791564075901767 0.00792090837947189 0.0213066044138082 0.0240240024067868 0.0052701319418099 0.00262985371420337 0.00792090837947189 0.00262985371420337 0.0052701319418099 0.00792090837947189 0.00526838226462525 0.0132490246611153 0.0213066044138082 0.0105734531574757 0.0159157166121641 0.0052701319418099 0.0052701319418099 0.00791564075901767 0.0295459189395375 0.0186038951303543 0.00791564075901767 0.0052701319418099 0.0105752214978177 0.00791564075901767 0.0105752214978177 0.0052701319418099 0.0132490246611153 0.00791564075901767 0.00263158502213732 0.00527709383934513 0.0105752214978177 0.0322269097802814 0.0159372031793055 0.0517320812164699
"R007555" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R007579" 0 0.0235218255961703 0.0434642383312631 0.0170592239458464 0.019233140413898 0.0191954224160253 0.0191644995449484 0.0170262216167262 0.0390105634460391 0.0170592239458464 0.0213740751005031 0.0127158500947727 0.0412017910321182 0.0456676902928782 0.0170592239458464 0.0084568612210309 0.0235622624004026 0.0169999940001557 0.0105745191987722 0.0213740751005031 0.0084568612210309 0.0191403991212821 0.0191644995449484 0.0367633686521195 0.010593616609722 0.0213740751005031 0.0234418090074612 0.0235218255961703 0.023488252605059 0.0256764399049585 0.023488252605059 0.0191954224160253 0.0388089884372048 0.0170592239458464 0.0169999940001557 0.0191954224160253 0.0191954224160253 0.0169999940001557 0.0170262216167262 0.0257600681369216 0.0213384160130001 0.0257148115677974 0.00844231980554351 0.0084568612210309 0.0344312623668489 0.0235622624004026 0.0344752321835589 0.11726786347895
"R007588" 0 0.0127395426504924 0.0258121827026536 0.101167273192004 0.00632919843596173 0.0937300275348509 0.101167273192004 0.0866735047553779 0.0938678734814277 0.100976531186134 0.0392358077207476 0.0795811872593996 0.0657849253908086 0.019233140413898 0.00632919843596173 0.00632919843596173 0.108329604880982 0.0256764399049585 0.123087217777446 0.0191403991212821 0.0258121827026536 0.019233140413898 0.0258121827026536 0.0256764399049585 0.0127395426504924 0.019233140413898 0.0258121827026536 0.0664419272462778 0.101167273192004 0.019233140413898 0.0127395426504924 0.0127395426504924 0.123727490832239 0.0127395426504924 0.0127395426504924 0.0127395426504924 0.019233140413898 0.0127395426504924 0.108574816084574 0.0191403991212821 0.0258121827026536 0.0256764399049585 0.0127395426504924 0.0127395426504924 0.0258121827026536 0.0390105634460391 0.0258121827026536 0.131976461741194
"R007595" 0 0.0147069426031467 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0147069426031467 0 0.0295793525869903 0 0 0 0.0146528710121497 0.0147069426031467 0.0147069426031467 0 0.0147069426031467 0.0295793525869903 0.0146528710121497 0 0.0147069426031467 0.0147069426031467 0 0.0147069426031467 0 0 0.0147069426031467 0 0 0.0147069426031467 0 0 0.0147069426031467 0 0 0 0 0.0449651819203671 0.0454858891028633
"R007610" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R007647" 0 0.0105267045989162 0.0140854384833482 0 0.00348129951718572 0 0 0 0.0140854384833482 0 0.00699312098736992 0 0.0105267045989162 0.0140854384833482 0.00348433465804666 0.00348433465804666 0.00697781726267097 0.00699312098736992 0 0 0 0 0.00348433465804666 0.0105267045989162 0 0.00699312098736992 0.0104989585753774 0.00699312098736992 0.00697781726267097 0.00699312098736992 0.00699312098736992 0.00348433465804666 0.0539905931056151 0.00348433465804666 0.00348433465804666 0.00699312098736992 0.00348433465804666 0.00348433465804666 0.00348433465804666 0.00348433465804666 0 0.0105267045989162 0 0 0.0176696832226544 0.0104989585753774 0.00699312098736992 0.0543507074290985
"R007692" 0 0.0266588180699547 0.0512545730237972 0.026718896789963 0.0206164484624187 0.0266119586981443 0.0390652030851487 0.0389671318876327 0.0480999884271648 0.020587789440057 0.0328539430858701 0.0176552044936846 0.0449651819203671 0.0481866932467891 0.0327095952450534 0.0146701210004327 0.0359499282098307 0.0482871791349512 0.0328539430858701 0.020587789440057 0.0176224275401074 0.0236285057641092 0.0327095952450534 0.0514617929742806 0.0117027532405254 0.0297076080040139 0.0419977880315211 0.0420921420602184 0.0451325945383188 0.0297076080040139 0.0297076080040139 0.0236793737517719 0.0544291868631265 0.0236793737517719 0.0206582165237906 0.0236285057641092 0.0297076080040139 0.026718896789963 0.0327751022877719 0.0236793737517719 0.029777010298681 0.0297076080040139 0.0146701210004327 0.0087528921769313 0.0542576121357981 0.0328539430858701 0.0419977880315211 0.0805789365645509
"R007694" 0 0.0117305832075624 0.0176743421391468 0.00976875595178922 0.00780024947211942 0.00780024947211942 0.00975819406205414 0.00583946264552856 0.0196743448058199 0.00780024947211942 0.017659652370687 0.00779355499210937 0.0256670255049606 0.0196743448058199 0.0137107838156108 0.00389107022102748 0.0196556630054557 0.035831695143083 0.00976875595178922 0.00780024947211942 0.0117450431097009 0.0117218908859876 0.0137107838156108 0.0216428589135464 0.00584801988159565 0.0117218908859876 0.0297570166642154 0.025759559605141 0.0217109544888313 0.0117218908859876 0.0136913775728188 0.0117305832075624 0.0359172588582357 0.0156988580054305 0.0117305832075624 0.0137107838156108 0.0137107838156108 0.0097533844063178 0.0137107838156108 0.0217109544888313 0.0137107838156108 0.00975819406205414 0.00389107022102748 0.00389107022102748 0.0318453311402843 0.0196556630054557 0.0216596737042252 0.0398855961473083
"R007775" 0 0.0136524730458895 0.0324340238337137 0.0136524730458895 0.00906528490786881 0.0136524730458895 0.00451979905724281 0.00451979905724281 0.0276720830780859 0.00906528490786881 0.0136524730458895 0.00451979905724281 0.0322208953127405 0.0229550669614066 0.0182821357522878 0.00451979905724281 0.0136524730458895 0.0136524730458895 0.00451979905724281 0.00451979905724281 0.00906528490786881 0.0136367393123929 0.0136367393123929 0.070880310932796 0.00906528490786881 0.00451979905724281 0.0182821357522878 0.027526025137821 0.0182450668648549 0.00451979905724281 0.00451979905724281 0.00906528490786881 0.0324340238337137 0.00906528490786881 0.0136524730458895 0.00906528490786881 0.00906528490786881 0.00906528490786881 0.00451979905724281 0.0136524730458895 0.00906528490786881 0.0136524730458895 0.00451979905724281 0.00451979905724281 0.0464621138741835 0.00906528490786881 0.0136524730458895 0.0919879602063853
"R007848" 0 0.0552966874394119 0.0808369642025747 0.048844985021458 0.0879579880476815 0.0808369642025747 0.0741701987678421 0.0678210384787116 0.0811551620197922 0.0938053234325689 0.102951777341574 0.0486263115986521 0.0879579880476815 0.0808369642025747 0.0552966874394119 0.0363796771412142 0.0747760613000766 0.0756154848619618 0.068109295865344 0.0741701987678421 0.075166851764169 0.0491192197917066 0.0427088755771759 0.0944432459650171 0.0239566778479488 0.0556128175551122 0.0894094631213763 0.0684553415980986 0.0688586252786003 0.0427088755771759 0.0427088755771759 0.0427088755771759 0.14384705271106 0.0621918598438678 0.0621918598438678 0.0556128175551122 0.048844985021458 0.075166851764169 0.0615302535765884 0.0491192197917066 0.068109295865344 0.0427088755771759 0.0178590413010396 0.00588242078979319 0.0615302535765884 0.075166851764169 0.117445545778201 0.187120137414891
"R007850" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R007852" 0 0.0219013113291964 0.0291481955475095 0 0 0 0.00719436872604978 0.00719436872604978 0.0217810064484623 0.0144412529443628 0.0144937684366261 0 0.044300870295174 0.0217810064484623 0.00719436872604978 0.00719436872604978 0.0217810064484623 0.0144937684366261 0.00719436872604978 0 0.0144279327536145 0.00719436872604978 0.00719436872604978 0.0366671342297797 0 0.00719436872604978 0.00719436872604978 0.0294202500114667 0.0366671342297797 0.00719436872604978 0.00719436872604978 0.00719436872604978 0.0219013113291964 0.00719436872604978 0.00719436872604978 0.0144937684366261 0.00719436872604978 0.00719436872604978 0.00719436872604978 0.0219013113291964 0.00719436872604978 0.00719436872604978 0.0366114363349298 0 0.00719436872604978 0.0144937684366261 0.0292438315568001 0.0520529635631566
"R007858" 0 0.00573072175950333 0.0290917898953812 0.00573072175950333 0.00862090321725305 0.0057204471615554 0.00860229951993046 0.0172981948102568 0.0290917898953812 0.00860229951993046 0.0261479833599573 0.0057204471615554 0.0261479833599573 0.0290917898953812 0 0 0.0261155906317335 0.0202584189224594 0.00859608263925497 0.0114862640970047 0.00285715063171933 0.00573072175950333 0.00285510980706287 0.02318061560005 0 0 0.02318061560005 0.0143932490297146 0.0260895870640617 0 0.00285715063171933 0.00285715063171933 0.124233163836775 0.00285715063171933 0.00573072175950333 0.00573072175950333 0.00860229951993046 0 0.0057204471615554 0.100954800098392 0.065549538517968 0 0 0.0592734632637577 0.0202584189224594 0.0261155906317335 0.210087341080281 0.0941360035994825
"R007882" 0 0.0200026673068496 0.0456497301797072 0.00990131364808988 0.0149264815748406 0.0301779765804183 0.0251309173904442 0.0251309173904442 0.061780161288818 0.0303123109082174 0.0200026673068496 0.0251309173904442 0.0456497301797072 0.0456497301797072 0.0251309173904442 0.00990131364808988 0.0250232917509877 0.0249533241308945 0.0251309173904442 0.0303123109082174 0.0200026673068496 0.0149264815748406 0.0149264815748406 0.0509689292822352 0.00990131364808988 0.0149264815748406 0.0406495635030399 0.0513451584936987 0.00987061700332324 0.0200026673068496 0.0149264815748406 0.0200026673068496 0.072830334789151 0.00990131364808988 0.0148706586706149 0.0149264815748406 0.0200026673068496 0.0200026673068496 0.0199212066638669 0.00990131364808988 0.0251309173904442 0.0149264815748406 0.0200026673068496 0.00990131364808988 0.0353863570095462 0.0250232917509877 0.0406495635030399 0.149912897157707
"R007894" 0 0.0146391532146758 0.0109490995658645 0.00728272509836511 0.00728607951982806 0.00363307385755929 0.00363307385755929 0.0109490995658645 0.0109490995658645 0.00363307385755929 0.00728272509836511 0.00363307385755929 0.0295652191104339 0.0109490995658645 0.00363307385755929 0 0.00363307385755929 0.00728272509836511 0.0146391532146758 0.00363307385755929 0.00363307385755929 0.0146629328899254 0.0109490995658645 0.0109490995658645 0.0036363796645399 0.0109592122509945 0.00728607951982806 0.00728272509836511 0.00728272509836511 0.00728272509836511 0.00728272509836511 0.00728272509836511 0.0109490995658645 0.00728272509836511 0.0146629328899254 0.00728272509836511 0.0109592122509945 0.00728272509836511 0.00728272509836511 0.0146391532146758 0.00728272509836511 0.00363307385755929 0.00728607951982806 0 0.00728272509836511 0.00363307385755929 0.00363307385755929 0.0221537096977339
"R007907" 0 0.0151377820943993 0.0385030088094108 0.0189839549059772 0.0151377820943993 0.0189839549059772 0.0228599433081361 0.0189839549059772 0.0385030088094108 0.0151377820943993 0.0228599433081361 0.0189839549059772 0.0463941592782267 0.0385030088094108 0.01896557646175 0.0113209696668637 0.0267176697297325 0.0267662131765329 0.0189839549059772 0.0151377820943993 0.0228265995087051 0.0151377820943993 0.0189839549059772 0.0385030088094108 0.0151377820943993 0.0189839549059772 0.0267662131765329 0.0307032413919859 0.0267662131765329 0.0189839549059772 0.0228599433081361 0.0189839549059772 0.0425030301429489 0.0151377820943993 0.0189839549059772 0.0151377820943993 0.0151377820943993 0.0228265995087051 0.0228599433081361 0.0189839549059772 0.0151377820943993 0.0189839549059772 0.0228154475255338 0.0113209696668637 0.0305977057960896 0.0267176697297325 0.0464530994938911 0.0835540322343909
"R007919" 0 0.0125006511027086 0.0251204895427778 0.0125006511027086 0.0062112599992786 0.0124516965057156 0.0124516965057156 0.0062112599992786 0.0251204895427778 0.0062112599992786 0.0447308461194185 0.0062112599992786 0.0315206911522804 0.0251204895427778 0.018750976654063 0.0062112599992786 0.0381082327444082 0.025191239156208 0.0124516965057156 0.0125006511027086 0.0062112599992786 0.0124516965057156 0.0124516965057156 0.0379827996140662 0.0062112599992786 0.0124516965057156 0.0187808949416774 0.0315721919607318 0.0187808949416774 0.0124516965057156 0.0124516965057156 0.0188701639914235 0.0124516965057156 0.0188701639914235 0.0125006511027086 0.0125006511027086 0.0125006511027086 0.018750976654063 0.0187808949416774 0.0125006511027086 0.0124516965057156 0.0124516965057156 0.0062112599992786 0 0.0124516965057156 0.0381082327444082 0.0062112599992786 0.0511414537727529
"R007945" 0 0.0209362914538968 0.0426299934203236 0.0125006511027086 0.0167379645981947 0.0209362914538968 0.0125006511027086 0.0125006511027086 0.0515988437636572 0.0209362914538968 0.0296697198931544 0.0167379645981947 0.0470943087924743 0.0426299934203236 0.0209362914538968 0.00829894570451891 0.021011494887424 0.0253218664093775 0.0167379645981947 0.0125006511027086 0.0167379645981947 0.0125006511027086 0.0167379645981947 0.0383293494966046 0.00829894570451891 0.0167379645981947 0.0295571946711498 0.0339240346555272 0.0337413927600309 0.021011494887424 0.0167379645981947 0.0167379645981947 0.0692429781047331 0.0167379645981947 0.0125006511027086 0.0167379645981947 0.0167379645981947 0.021011494887424 0.0167379645981947 0.0209362914538968 0.0167379645981947 0.0125006511027086 0.00829894570451891 0.00829894570451891 0.0561443296142833 0.0252281632995926 0.0296697198931544 0.0795130685401282
"R007950" 0 0.0141863705347714 0.0177784745077676 0.015358705625618 0.0117940214731033 0.00940507307448739 0.012988765171794 0.0106021257954651 0.016573654647691 0.00822682441616625 0.016590221318823 0.0106021257954651 0.0250216004439633 0.022626997349201 0.012988765171794 0.00468936614321623 0.016590221318823 0.0201612948586524 0.0106021257954651 0.00704339191103318 0.00586275381819324 0.007050645620303 0.0106136060652868 0.0177625564096695 0.007050645620303 0.00942312931241586 0.0165468212870767 0.0213719492031576 0.0201968589080746 0.00941306459298138 0.0117940214731033 0.0201612948586524 0.0213558785248322 0.0153868513035405 0.016573654647691 0.0118069240541523 0.0154040618711658 0.00822682441616625 0.007050645620303 0.0142021382154685 0.0129582891368949 0.00823548029796215 0.00822682441616625 0.00350980829948694 0.0165468212870767 0.0141863705347714 0.0237830677572313 0.0610534519842038
"R008030" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R008031" 0 0.00344531686025148 0.0174842989188734 0.00690855238249799 0.00344828952953016 0.00690553828253835 0.00692052570593568 0.00344828952953016 0.010417043451421 0.010389872940585 0.0139381847641275 0.00344828952953016 0.0139381847641275 0.0174322428814545 0.010389872940585 0.00344531686025148 0.00344828952953016 0.0138986592699083 0.0138742499015304 0.00690553828253835 0.00344531686025148 0.0174322428814545 0.00344828952953016 0.010417043451421 0 0 0.0103807885589035 0.00692052570593568 0.010389872940585 0.00344531686025148 0 0.00344828952953016 0.0388397298511478 0.00344828952953016 0.010417043451421 0.010389872940585 0.010389872940585 0.00344828952953016 0 0.00692052570593568 0.00344828952953016 0 0 0.0174078776352566 0.0245160055280312 0.00344828952953016 0.0174322428814545 0.0612315311646345
"R008044" 0 0 0.0160652282765924 0.00531919910252788 0.00531919910252788 0.0161304311091107 0.0106955949906588 0.00531919910252788 0.0215297635426874 0.0106955949906588 0.0269727893922377 0.0106955949906588 0.0215297635426874 0.0106597702244845 0.0161304311091107 0.00531919910252788 0.02705468163598 0.0215297635426874 0.0161304311091107 0.0161304311091107 0 0.00531919910252788 0 0.0106597702244845 0.00531919910252788 0 0.0379931005578978 0.0215297635426874 0.0324602976392713 0.0106669965978573 0 0 0.0326413319350425 0.00531919910252788 0 0.00531919910252788 0.00531919910252788 0.0106955949906588 0.00531212566611057 0 0 0 0.00531919910252788 0.00531919910252788 0.0269727893922377 0.02705468163598 0.0160652282765924 0.0851405554681845
"R008058" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R008063" 0 0.0213903200144222 0.0435122116398658 0.00965556543272598 0.00384154643516646 0.0115945678273544 0.0135392044397362 0.0115860769562036 0.0455740702317969 0.0115945678273544 0.0313600461199224 0.00771003768624271 0.0456220021910722 0.0435122116398658 0.0253352439674889 0 0.0273272784749262 0.0374882899146661 0.0174541507589468 0.00576925921736674 0.00576925921736674 0.0194447849039085 0.0233744496022325 0.0455740702317969 0.00191938815358286 0.0273439602712903 0.033414947630757 0.0454666047651361 0.0333802508884249 0.0233744496022325 0.0213903200144222 0.0253908253370918 0.0578484637865765 0.0194140328565105 0.0293479709700596 0.0273664867763427 0.0253664841096697 0.0174455263768407 0.0233744496022325 0.0233744496022325 0.0194072856931452 0.0293479709700596 0.00191846714142729 0.00191938815358286 0.0455740702317969 0.0273272784749262 0.0496286039637466 0.107655207211106
"R008078" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R008141" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R008241" 0 0.0186588815035976 0.0262333256610307 0.0186588815035976 0.0111115683923551 0.0110806509133662 0.00736316166960714 0.0110703116873404 0.0224018892882461 0.00738020779156029 0.0148709845993688 0.00736316166960714 0.0300119706384911 0.0262333256610307 0.0300119706384911 0.0036764871526294 0.0299111862308175 0.0148709845993688 0.0036764871526294 0.0110806509133662 0.0110806509133662 0.0148016722881352 0.014825986777945 0.0224756939311331 0 0.0185995895956365 0.0224018892882461 0.0148709845993688 0.0148709845993688 0.0185995895956365 0.0224018892882461 0.0110806509133662 0.0453982048350104 0.0148709845993688 0.014825986777945 0.00738020779156029 0.00738020779156029 0.0223489853993777 0.0185995895956365 0.0110806509133662 0.0300119706384911 0.0224018892882461 0.0375560154560715 0.0036764871526294 0.0262333256610307 0.0337573590423953 0.0185995895956365 0.0743959309206944
"R008250" 0 0.016535328867866 0.0370861667106419 0.00657904228875554 0.00327870027307953 0.00327870027307953 0.00327870027307953 0.00657904228875554 0.0439283357573314 0.00327870027307953 0.0233455966041965 0.00657904228875554 0.0404986176659101 0.0405949530399652 0.0232921884512273 0.00327870027307953 0.0233455966041965 0.0301416106303083 0.00657904228875554 0.00327870027307953 0 0.00327870027307953 0.00990131364808988 0.0404986176659101 0.00327870027307953 0.0132458077234882 0.0232921884512273 0.0233455966041965 0.0267702675269839 0.0132458077234882 0.00990131364808988 0.013210114417387 0.030081574214489 0.013210114417387 0.0165658317113804 0.013210114417387 0.0267702675269839 0.00657904228875554 0.00990131364808988 0.013210114417387 0.0166128238141602 0.00990131364808988 0 0.019902344958538 0.0267702675269839 0.0267051709864273 0.0404986176659101 0.0983500582515585
"R008251" 0 0.0131155060744349 0.0297153371636073 0.00324676465527417 0.00324676465527417 0.00324412928972258 0.0065147501451669 0 0.0364866184641005 0 0.019706226826113 0.00978017007339893 0.0433595789164181 0.0297407133161802 0.00324676465527417 0.00324412928972258 0.00978017007339893 0.0164027834484093 0.00650413972785761 0.00324412928972258 0 0.00978017007339893 0.00324676465527417 0.0263623220847404 0.00650146980031941 0.0065147501451669 0.0264403353515463 0.0163728811470183 0.0197472775238075 0.0065147501451669 0.0065147501451669 0.0131155060744349 0.0331420869775565 0.00980423569418816 0.0131155060744349 0.0065147501451669 0.0065147501451669 0.0065147501451669 0.00324676465527417 0.0065147501451669 0.0198045690475229 0.00324676465527417 0.00324412928972258 0.0230177905981963 0.0230260130432646 0.00978017007339893 0.0230619441201064 0.0646946314670625
